x,y,z,ri,n_ok,n_total,down
0.045000,-0.705000,-0.035000,0.0833,2,24,0
0.045000,-0.705000,-0.025000,0.1667,4,24,0
0.045000,-0.705000,-0.015000,0.1667,4,24,0
0.045000,-0.705000,-0.005000,0.1250,3,24,0
0.045000,-0.705000,0.005000,0.1667,4,24,0
0.045000,-0.705000,0.015000,0.0833,2,24,0
0.045000,-0.705000,0.025000,0.0833,2,24,0
0.045000,-0.705000,0.035000,0.1250,3,24,0
0.045000,-0.705000,0.045000,0.1667,4,24,0
0.045000,-0.705000,0.055000,0.1667,4,24,0
0.045000,-0.695000,-0.045000,0.0833,2,24,0
0.045000,-0.695000,-0.035000,0.0000,0,24,0
0.045000,-0.695000,-0.025000,0.1667,4,24,0
0.045000,-0.695000,-0.015000,0.1250,3,24,0
0.045000,-0.695000,-0.005000,0.1250,3,24,0
0.045000,-0.695000,0.005000,0.1250,3,24,0
0.045000,-0.695000,0.015000,0.1250,3,24,0
0.045000,-0.695000,0.025000,0.1667,4,24,0
0.045000,-0.695000,0.035000,0.1250,3,24,0
0.045000,-0.695000,0.045000,0.1250,3,24,0
0.045000,-0.695000,0.055000,0.1667,4,24,0
0.045000,-0.685000,-0.045000,0.0833,2,24,0
0.045000,-0.685000,-0.035000,0.1667,4,24,0
0.045000,-0.685000,-0.025000,0.0833,2,24,0
0.045000,-0.685000,-0.015000,0.1667,4,24,0
0.045000,-0.685000,-0.005000,0.1250,3,24,0
0.045000,-0.685000,0.005000,0.0833,2,24,0
0.045000,-0.685000,0.015000,0.1250,3,24,0
0.045000,-0.685000,0.025000,0.1250,3,24,0
0.045000,-0.685000,0.035000,0.1250,3,24,0
0.045000,-0.685000,0.045000,0.1250,3,24,0
0.045000,-0.685000,0.055000,0.1250,3,24,0
0.045000,-0.675000,-0.045000,0.0833,2,24,0
0.045000,-0.675000,-0.035000,0.1250,3,24,0
0.045000,-0.675000,-0.025000,0.1667,4,24,0
0.045000,-0.675000,-0.015000,0.1250,3,24,0
0.045000,-0.675000,-0.005000,0.1250,3,24,0
0.045000,-0.675000,0.005000,0.1250,3,24,0
0.045000,-0.675000,0.015000,0.1250,3,24,0
0.045000,-0.675000,0.025000,0.1667,4,24,0
0.045000,-0.675000,0.035000,0.1667,4,24,0
0.045000,-0.675000,0.045000,0.2083,5,24,0
0.045000,-0.675000,0.055000,0.2083,5,24,0
0.045000,-0.665000,-0.045000,0.1250,3,24,0
0.045000,-0.665000,-0.035000,0.1667,4,24,0
0.045000,-0.665000,-0.025000,0.1667,4,24,0
0.045000,-0.665000,-0.015000,0.1250,3,24,0
0.045000,-0.665000,-0.005000,0.1250,3,24,0
0.045000,-0.665000,0.005000,0.1250,3,24,0
0.045000,-0.665000,0.015000,0.1667,4,24,0
0.045000,-0.665000,0.025000,0.1667,4,24,0
0.045000,-0.665000,0.035000,0.1667,4,24,0
0.045000,-0.665000,0.045000,0.2083,5,24,0
0.045000,-0.665000,0.055000,0.2083,5,24,0
0.045000,-0.655000,-0.045000,0.1667,4,24,0
0.045000,-0.655000,-0.035000,0.1667,4,24,0
0.045000,-0.655000,-0.025000,0.1250,3,24,0
0.045000,-0.655000,-0.015000,0.0833,2,24,0
0.045000,-0.655000,-0.005000,0.0000,0,24,0
0.045000,-0.655000,0.005000,0.2083,5,24,0
0.045000,-0.655000,0.015000,0.2500,6,24,0
0.045000,-0.655000,0.025000,0.2083,5,24,0
0.045000,-0.655000,0.035000,0.2083,5,24,0
0.045000,-0.655000,0.045000,0.2083,5,24,0
0.045000,-0.655000,0.055000,0.2083,5,24,0
0.045000,-0.645000,-0.045000,0.1250,3,24,0
0.045000,-0.645000,-0.035000,0.0833,2,24,0
0.045000,-0.645000,-0.025000,0.0833,2,24,0
0.045000,-0.645000,-0.015000,0.1250,3,24,0
0.045000,-0.645000,-0.005000,0.2083,5,24,0
0.045000,-0.645000,0.005000,0.2083,5,24,0
0.045000,-0.645000,0.015000,0.1667,4,24,0
0.045000,-0.645000,0.025000,0.1667,4,24,0
0.045000,-0.645000,0.035000,0.2500,6,24,0
0.045000,-0.645000,0.045000,0.2083,5,24,0
0.045000,-0.645000,0.055000,0.2083,5,24,0
0.045000,-0.635000,-0.045000,0.1250,3,24,0
0.045000,-0.635000,-0.035000,0.1250,3,24,0
0.045000,-0.635000,-0.025000,0.1667,4,24,0
0.045000,-0.635000,-0.015000,0.2083,5,24,0
0.045000,-0.635000,-0.005000,0.2500,6,24,0
0.045000,-0.635000,0.005000,0.2083,5,24,0
0.045000,-0.635000,0.015000,0.1667,4,24,0
0.045000,-0.635000,0.025000,0.1667,4,24,0
0.045000,-0.635000,0.035000,0.1667,4,24,0
0.045000,-0.635000,0.045000,0.2083,5,24,0
0.045000,-0.635000,0.055000,0.1667,4,24,0
0.045000,-0.625000,-0.045000,0.1250,3,24,0
0.045000,-0.625000,-0.035000,0.1250,3,24,0
0.045000,-0.625000,-0.025000,0.1667,4,24,0
0.045000,-0.625000,-0.015000,0.2500,6,24,0
0.045000,-0.625000,-0.005000,0.2500,6,24,0
0.045000,-0.625000,0.005000,0.2500,6,24,0
0.045000,-0.625000,0.015000,0.1667,4,24,0
0.045000,-0.625000,0.025000,0.2500,6,24,0
0.045000,-0.625000,0.035000,0.1667,4,24,0
0.045000,-0.625000,0.045000,0.1667,4,24,0
0.045000,-0.625000,0.055000,0.2083,5,24,0
0.045000,-0.615000,-0.045000,0.1250,3,24,0
0.045000,-0.615000,-0.035000,0.1667,4,24,0
0.045000,-0.615000,-0.025000,0.1250,3,24,0
0.045000,-0.615000,-0.015000,0.2083,5,24,0
0.045000,-0.615000,-0.005000,0.2500,6,24,0
0.045000,-0.615000,0.005000,0.2083,5,24,0
0.045000,-0.615000,0.015000,0.2083,5,24,0
0.045000,-0.615000,0.025000,0.2083,5,24,0
0.045000,-0.615000,0.035000,0.2083,5,24,0
0.045000,-0.615000,0.045000,0.2500,6,24,0
0.045000,-0.615000,0.055000,0.2083,5,24,0
0.045000,-0.605000,-0.045000,0.0833,2,24,0
0.045000,-0.605000,-0.035000,0.0833,2,24,0
0.045000,-0.605000,-0.025000,0.0833,2,24,0
0.045000,-0.605000,-0.015000,0.1667,4,24,0
0.045000,-0.605000,-0.005000,0.1667,4,24,0
0.045000,-0.605000,0.005000,0.2083,5,24,0
0.045000,-0.605000,0.015000,0.1250,3,24,0
0.045000,-0.605000,0.025000,0.2500,6,24,0
0.045000,-0.605000,0.035000,0.1667,4,24,0
0.045000,-0.605000,0.045000,0.2500,6,24,0
0.045000,-0.605000,0.055000,0.2500,6,24,0
0.045000,-0.595000,-0.045000,0.0833,2,24,0
0.045000,-0.595000,-0.035000,0.1667,4,24,0
0.045000,-0.595000,-0.025000,0.1250,3,24,0
0.045000,-0.595000,-0.015000,0.1667,4,24,0
0.045000,-0.595000,-0.005000,0.1250,3,24,0
0.045000,-0.595000,0.005000,0.1667,4,24,0
0.045000,-0.595000,0.015000,0.2083,5,24,0
0.045000,-0.595000,0.025000,0.1250,3,24,0
0.045000,-0.595000,0.035000,0.2083,5,24,0
0.045000,-0.595000,0.045000,0.2083,5,24,0
0.045000,-0.595000,0.055000,0.2083,5,24,0
0.045000,-0.585000,-0.045000,0.1667,4,24,0
0.045000,-0.585000,-0.035000,0.0833,2,24,0
0.045000,-0.585000,-0.025000,0.0833,2,24,0
0.045000,-0.585000,-0.015000,0.1667,4,24,0
0.045000,-0.585000,-0.005000,0.1667,4,24,0
0.045000,-0.585000,0.005000,0.1250,3,24,0
0.045000,-0.585000,0.015000,0.2083,5,24,0
0.045000,-0.585000,0.025000,0.2500,6,24,0
0.045000,-0.585000,0.035000,0.2500,6,24,0
0.045000,-0.585000,0.045000,0.2917,7,24,0
0.045000,-0.585000,0.055000,0.2917,7,24,0
0.045000,-0.575000,-0.045000,0.1250,3,24,0
0.045000,-0.575000,-0.035000,0.1250,3,24,0
0.045000,-0.575000,-0.025000,0.0833,2,24,0
0.045000,-0.575000,-0.015000,0.1667,4,24,0
0.045000,-0.575000,-0.005000,0.1250,3,24,0
0.045000,-0.575000,0.005000,0.1250,3,24,0
0.045000,-0.575000,0.015000,0.2083,5,24,0
0.045000,-0.575000,0.025000,0.2917,7,24,0
0.045000,-0.575000,0.035000,0.2500,6,24,0
0.045000,-0.575000,0.045000,0.3333,8,24,0
0.045000,-0.575000,0.055000,0.2083,5,24,0
0.045000,-0.565000,-0.045000,0.1250,3,24,0
0.045000,-0.565000,-0.035000,0.0833,2,24,0
0.045000,-0.565000,-0.025000,0.1667,4,24,0
0.045000,-0.565000,-0.015000,0.1667,4,24,0
0.045000,-0.565000,-0.005000,0.1250,3,24,0
0.045000,-0.565000,0.005000,0.1667,4,24,0
0.045000,-0.565000,0.015000,0.1667,4,24,0
0.045000,-0.565000,0.025000,0.2500,6,24,0
0.045000,-0.565000,0.035000,0.2917,7,24,0
0.045000,-0.565000,0.045000,0.2917,7,24,0
0.045000,-0.565000,0.055000,0.2083,5,24,0
0.045000,-0.555000,-0.045000,0.0417,1,24,0
0.045000,-0.555000,-0.035000,0.1250,3,24,0
0.045000,-0.555000,-0.025000,0.2500,6,24,0
0.045000,-0.555000,-0.015000,0.1667,4,24,0
0.045000,-0.555000,-0.005000,0.2083,5,24,0
0.045000,-0.555000,0.005000,0.2083,5,24,0
0.045000,-0.555000,0.015000,0.1250,3,24,0
0.045000,-0.555000,0.025000,0.1667,4,24,0
0.045000,-0.555000,0.035000,0.2917,7,24,0
0.045000,-0.555000,0.045000,0.2500,6,24,0
0.045000,-0.555000,0.055000,0.2083,5,24,0
0.045000,-0.545000,-0.045000,0.0833,2,24,0
0.045000,-0.545000,-0.035000,0.1667,4,24,0
0.045000,-0.545000,-0.025000,0.1667,4,24,0
0.045000,-0.545000,-0.015000,0.1250,3,24,0
0.045000,-0.545000,-0.005000,0.1667,4,24,0
0.045000,-0.545000,0.005000,0.1667,4,24,0
0.045000,-0.545000,0.015000,0.1667,4,24,0
0.045000,-0.545000,0.025000,0.2083,5,24,0
0.045000,-0.545000,0.035000,0.2500,6,24,0
0.045000,-0.545000,0.045000,0.2500,6,24,0
0.045000,-0.545000,0.055000,0.2917,7,24,0
0.045000,-0.535000,-0.045000,0.1250,3,24,0
0.045000,-0.535000,-0.035000,0.1250,3,24,0
0.045000,-0.535000,-0.025000,0.0833,2,24,0
0.045000,-0.535000,-0.015000,0.1250,3,24,0
0.045000,-0.535000,-0.005000,0.0833,2,24,0
0.045000,-0.535000,0.005000,0.1667,4,24,0
0.045000,-0.535000,0.015000,0.2083,5,24,0
0.045000,-0.535000,0.025000,0.2083,5,24,0
0.045000,-0.535000,0.035000,0.2083,5,24,0
0.045000,-0.535000,0.045000,0.2917,7,24,0
0.045000,-0.535000,0.055000,0.2500,6,24,0
0.045000,-0.525000,-0.045000,0.0000,0,24,0
0.045000,-0.525000,-0.035000,0.0417,1,24,0
0.045000,-0.525000,-0.025000,0.0417,1,24,0
0.045000,-0.525000,-0.015000,0.1667,4,24,0
0.045000,-0.525000,-0.005000,0.1250,3,24,0
0.045000,-0.525000,0.005000,0.0417,1,24,0
0.045000,-0.525000,0.015000,0.2500,6,24,0
0.045000,-0.525000,0.025000,0.2083,5,24,0
0.045000,-0.525000,0.035000,0.2500,6,24,0
0.045000,-0.525000,0.045000,0.2083,5,24,0
0.045000,-0.525000,0.055000,0.3333,8,24,0
0.045000,-0.515000,-0.045000,0.0833,2,24,0
0.045000,-0.515000,-0.035000,0.1250,3,24,0
0.045000,-0.515000,-0.025000,0.1250,3,24,0
0.045000,-0.515000,-0.015000,0.1250,3,24,0
0.045000,-0.515000,-0.005000,0.0417,1,24,0
0.045000,-0.515000,0.005000,0.0833,2,24,0
0.045000,-0.515000,0.015000,0.0833,2,24,0
0.045000,-0.515000,0.025000,0.1667,4,24,0
0.045000,-0.515000,0.035000,0.1667,4,24,0
0.045000,-0.515000,0.045000,0.2500,6,24,0
0.045000,-0.515000,0.055000,0.2083,5,24,0
0.045000,-0.505000,-0.045000,0.0833,2,24,0
0.045000,-0.505000,-0.035000,0.1667,4,24,0
0.045000,-0.505000,-0.025000,0.1250,3,24,0
0.045000,-0.505000,-0.015000,0.1667,4,24,0
0.045000,-0.505000,-0.005000,0.0417,1,24,0
0.045000,-0.505000,0.005000,0.1250,3,24,0
0.045000,-0.505000,0.015000,0.1250,3,24,0
0.045000,-0.505000,0.025000,0.1667,4,24,0
0.045000,-0.505000,0.035000,0.2083,5,24,0
0.045000,-0.505000,0.045000,0.2500,6,24,0
0.045000,-0.505000,0.055000,0.2083,5,24,0
0.045000,-0.495000,-0.045000,0.0833,2,24,0
0.045000,-0.495000,-0.035000,0.1250,3,24,0
0.045000,-0.495000,-0.025000,0.1250,3,24,0
0.045000,-0.495000,-0.015000,0.0833,2,24,0
0.045000,-0.495000,-0.005000,0.0833,2,24,0
0.045000,-0.495000,0.005000,0.1250,3,24,0
0.045000,-0.495000,0.015000,0.1250,3,24,0
0.045000,-0.495000,0.025000,0.1667,4,24,0
0.045000,-0.495000,0.035000,0.1250,3,24,0
0.045000,-0.495000,0.045000,0.2083,5,24,0
0.045000,-0.495000,0.055000,0.2083,5,24,0
0.045000,-0.485000,-0.045000,0.0833,2,24,0
0.045000,-0.485000,-0.035000,0.0833,2,24,0
0.045000,-0.485000,-0.025000,0.1250,3,24,0
0.045000,-0.485000,-0.015000,0.1250,3,24,0
0.045000,-0.485000,-0.005000,0.0417,1,24,0
0.045000,-0.485000,0.005000,0.1250,3,24,0
0.045000,-0.485000,0.015000,0.0417,1,24,0
0.045000,-0.485000,0.025000,0.0000,0,24,0
0.045000,-0.485000,0.035000,0.1667,4,24,0
0.045000,-0.485000,0.045000,0.1250,3,24,0
0.045000,-0.485000,0.055000,0.2083,5,24,0
0.045000,-0.475000,-0.045000,0.0417,1,24,0
0.045000,-0.475000,-0.035000,0.0000,0,24,0
0.045000,-0.475000,-0.025000,0.0833,2,24,0
0.045000,-0.475000,-0.015000,0.1667,4,24,0
0.045000,-0.475000,-0.005000,0.1250,3,24,0
0.045000,-0.475000,0.005000,0.1250,3,24,0
0.045000,-0.475000,0.015000,0.1250,3,24,0
0.045000,-0.475000,0.025000,0.0833,2,24,0
0.045000,-0.475000,0.035000,0.0833,2,24,0
0.045000,-0.475000,0.045000,0.1250,3,24,0
0.045000,-0.475000,0.055000,0.1667,4,24,0
0.045000,-0.465000,-0.045000,0.0833,2,24,0
0.045000,-0.465000,-0.035000,0.0000,0,24,0
0.045000,-0.465000,-0.025000,0.0833,2,24,0
0.045000,-0.465000,-0.015000,0.0000,0,24,0
0.045000,-0.465000,-0.005000,0.1667,4,24,0
0.045000,-0.465000,0.005000,0.1667,4,24,0
0.045000,-0.465000,0.015000,0.0000,0,24,0
0.045000,-0.465000,0.025000,0.1667,4,24,0
0.045000,-0.465000,0.035000,0.1250,3,24,0
0.045000,-0.465000,0.045000,0.0833,2,24,0
0.045000,-0.465000,0.055000,0.1667,4,24,0
0.045000,-0.455000,-0.045000,0.0417,1,24,0
0.045000,-0.455000,-0.035000,0.0833,2,24,0
0.045000,-0.455000,-0.025000,0.0417,1,24,0
0.045000,-0.455000,-0.015000,0.0833,2,24,0
0.045000,-0.455000,-0.005000,0.0417,1,24,0
0.045000,-0.455000,0.005000,0.1667,4,24,0
0.045000,-0.455000,0.015000,0.0833,2,24,0
0.045000,-0.455000,0.025000,0.1250,3,24,0
0.045000,-0.455000,0.035000,0.0833,2,24,0
0.045000,-0.455000,0.045000,0.0417,1,24,0
0.045000,-0.455000,0.055000,0.1667,4,24,0
0.045000,-0.445000,-0.045000,0.0417,1,24,0
0.045000,-0.445000,-0.035000,0.0833,2,24,0
0.045000,-0.445000,-0.025000,0.0417,1,24,0
0.045000,-0.445000,-0.015000,0.0000,0,24,0
0.045000,-0.445000,-0.005000,0.0000,0,24,0
0.045000,-0.445000,0.005000,0.0417,1,24,0
0.045000,-0.445000,0.015000,0.1250,3,24,0
0.045000,-0.445000,0.025000,0.0833,2,24,0
0.045000,-0.445000,0.035000,0.1250,3,24,0
0.045000,-0.445000,0.045000,0.0833,2,24,0
0.045000,-0.445000,0.055000,0.2083,5,24,0
0.045000,-0.435000,-0.045000,0.0417,1,24,0
0.045000,-0.435000,-0.035000,0.0417,1,24,0
0.045000,-0.435000,-0.025000,0.0833,2,24,0
0.045000,-0.435000,-0.015000,0.0417,1,24,0
0.045000,-0.435000,-0.005000,0.0833,2,24,0
0.045000,-0.435000,0.005000,0.0417,1,24,0
0.045000,-0.435000,0.015000,0.1250,3,24,0
0.045000,-0.435000,0.025000,0.0417,1,24,0
0.045000,-0.435000,0.035000,0.0000,0,24,0
0.045000,-0.435000,0.045000,0.1667,4,24,0
0.045000,-0.435000,0.055000,0.1250,3,24,0
0.045000,-0.425000,-0.045000,0.0833,2,24,0
0.045000,-0.425000,-0.035000,0.0417,1,24,0
0.045000,-0.425000,-0.025000,0.0833,2,24,0
0.045000,-0.425000,-0.015000,0.0833,2,24,0
0.045000,-0.425000,-0.005000,0.0000,0,24,0
0.045000,-0.425000,0.005000,0.1250,3,24,0
0.045000,-0.425000,0.015000,0.0000,0,24,0
0.045000,-0.425000,0.025000,0.1250,3,24,0
0.045000,-0.425000,0.035000,0.1250,3,24,0
0.045000,-0.425000,0.045000,0.1250,3,24,0
0.045000,-0.425000,0.055000,0.2500,6,24,0
0.045000,-0.415000,-0.045000,0.0833,2,24,0
0.045000,-0.415000,-0.035000,0.0833,2,24,0
0.045000,-0.415000,-0.025000,0.0833,2,24,0
0.045000,-0.415000,-0.015000,0.0833,2,24,0
0.045000,-0.415000,-0.005000,0.0833,2,24,0
0.045000,-0.415000,0.005000,0.0417,1,24,0
0.045000,-0.415000,0.015000,0.0833,2,24,0
0.045000,-0.415000,0.025000,0.0417,1,24,0
0.045000,-0.415000,0.035000,0.1250,3,24,0
0.045000,-0.415000,0.045000,0.1667,4,24,0
0.045000,-0.415000,0.055000,0.2500,6,24,0
0.045000,-0.405000,-0.045000,0.0000,0,24,0
0.045000,-0.405000,-0.035000,0.0833,2,24,0
0.045000,-0.405000,-0.025000,0.0833,2,24,0
0.045000,-0.405000,-0.015000,0.0417,1,24,0
0.045000,-0.405000,-0.005000,0.0000,0,24,0
0.045000,-0.405000,0.005000,0.0000,0,24,0
0.045000,-0.405000,0.015000,0.0833,2,24,0
0.045000,-0.405000,0.025000,0.0000,0,24,0
0.045000,-0.405000,0.035000,0.0417,1,24,0
0.045000,-0.405000,0.045000,0.2083,5,24,0
0.045000,-0.405000,0.055000,0.1667,4,24,0
0.045000,-0.395000,-0.045000,0.0000,0,24,0
0.045000,-0.395000,-0.035000,0.0833,2,24,0
0.045000,-0.395000,-0.025000,0.0833,2,24,0
0.045000,-0.395000,-0.015000,0.0417,1,24,0
0.045000,-0.395000,-0.005000,0.0417,1,24,0
0.045000,-0.395000,0.005000,0.0833,2,24,0
0.045000,-0.395000,0.015000,0.0833,2,24,0
0.045000,-0.395000,0.025000,0.0417,1,24,0
0.045000,-0.395000,0.035000,0.0833,2,24,0
0.045000,-0.395000,0.045000,0.0833,2,24,0
0.045000,-0.395000,0.055000,0.2500,6,24,0
0.045000,-0.385000,-0.045000,0.0417,1,24,0
0.045000,-0.385000,-0.035000,0.0000,0,24,0
0.045000,-0.385000,-0.025000,0.0417,1,24,0
0.045000,-0.385000,-0.015000,0.0833,2,24,0
0.045000,-0.385000,-0.005000,0.0833,2,24,0
0.045000,-0.385000,0.005000,0.0417,1,24,0
0.045000,-0.385000,0.015000,0.0000,0,24,0
0.045000,-0.385000,0.025000,0.0417,1,24,0
0.045000,-0.385000,0.035000,0.1667,4,24,0
0.045000,-0.385000,0.045000,0.1667,4,24,0
0.045000,-0.385000,0.055000,0.1667,4,24,0
0.045000,-0.375000,-0.045000,0.0833,2,24,0
0.045000,-0.375000,-0.035000,0.0417,1,24,0
0.045000,-0.375000,-0.025000,0.0833,2,24,0
0.045000,-0.375000,-0.015000,0.0833,2,24,0
0.045000,-0.375000,-0.005000,0.0833,2,24,0
0.045000,-0.375000,0.005000,0.0833,2,24,0
0.045000,-0.375000,0.015000,0.0833,2,24,0
0.045000,-0.375000,0.025000,0.0833,2,24,0
0.045000,-0.375000,0.035000,0.0833,2,24,0
0.045000,-0.375000,0.045000,0.1667,4,24,0
0.045000,-0.375000,0.055000,0.1667,4,24,0
0.045000,-0.365000,-0.045000,0.0833,2,24,0
0.045000,-0.365000,-0.035000,0.0833,2,24,0
0.045000,-0.365000,-0.025000,0.0417,1,24,0
0.045000,-0.365000,-0.015000,0.0000,0,24,0
0.045000,-0.365000,-0.005000,0.0000,0,24,0
0.045000,-0.365000,0.005000,0.0000,0,24,0
0.045000,-0.365000,0.015000,0.0000,0,24,0
0.045000,-0.365000,0.025000,0.0000,0,24,0
0.045000,-0.365000,0.035000,0.0833,2,24,0
0.045000,-0.365000,0.045000,0.0417,1,24,0
0.045000,-0.365000,0.055000,0.0417,1,24,0
0.045000,-0.355000,-0.045000,0.0417,1,24,0
0.045000,-0.355000,-0.035000,0.0000,0,24,0
0.045000,-0.355000,-0.025000,0.0000,0,24,0
0.045000,-0.355000,-0.015000,0.0000,0,24,0
0.045000,-0.355000,-0.005000,0.0000,0,24,0
0.045000,-0.355000,0.005000,0.0000,0,24,0
0.045000,-0.355000,0.015000,0.0000,0,24,0
0.045000,-0.355000,0.025000,0.0833,2,24,0
0.045000,-0.355000,0.035000,0.0417,1,24,0
0.045000,-0.355000,0.045000,0.0833,2,24,0
0.045000,-0.355000,0.055000,0.0833,2,24,0
0.045000,-0.345000,-0.045000,0.0417,1,24,1
0.045000,-0.345000,-0.035000,0.0000,0,24,0
0.045000,-0.345000,-0.025000,0.0000,0,24,0
0.045000,-0.345000,-0.015000,0.0000,0,24,0
0.045000,-0.345000,-0.005000,0.0000,0,24,0
0.045000,-0.345000,0.005000,0.0000,0,24,0
0.045000,-0.345000,0.015000,0.0000,0,24,0
0.045000,-0.345000,0.025000,0.0000,0,24,0
0.045000,-0.345000,0.035000,0.0417,1,24,0
0.045000,-0.345000,0.045000,0.1250,3,24,0
0.045000,-0.345000,0.055000,0.1250,3,24,0
0.045000,-0.335000,-0.045000,0.0833,2,24,1
0.045000,-0.335000,-0.035000,0.0000,0,24,0
0.045000,-0.335000,-0.025000,0.0000,0,24,0
0.045000,-0.335000,-0.015000,0.0000,0,24,0
0.045000,-0.335000,-0.005000,0.0000,0,24,0
0.045000,-0.335000,0.005000,0.0000,0,24,0
0.045000,-0.335000,0.015000,0.0000,0,24,0
0.045000,-0.335000,0.025000,0.0417,1,24,0
0.045000,-0.335000,0.035000,0.1667,4,24,0
0.045000,-0.335000,0.045000,0.0833,2,24,0
0.045000,-0.335000,0.055000,0.1667,4,24,0
0.045000,-0.325000,-0.045000,0.0417,1,24,1
0.045000,-0.325000,-0.035000,0.0833,2,24,1
0.045000,-0.325000,-0.025000,0.0833,2,24,1
0.045000,-0.325000,-0.015000,0.0000,0,24,0
0.045000,-0.325000,-0.005000,0.0000,0,24,0
0.045000,-0.325000,0.005000,0.0000,0,24,0
0.045000,-0.325000,0.015000,0.0000,0,24,0
0.045000,-0.325000,0.025000,0.1667,4,24,0
0.045000,-0.325000,0.035000,0.1667,4,24,0
0.045000,-0.325000,0.045000,0.1667,4,24,0
0.045000,-0.325000,0.055000,0.1667,4,24,0
0.045000,-0.315000,-0.045000,0.0833,2,24,1
0.045000,-0.315000,-0.035000,0.0417,1,24,1
0.045000,-0.315000,-0.025000,0.0833,2,24,1
0.045000,-0.315000,-0.015000,0.0000,0,24,0
0.045000,-0.315000,-0.005000,0.0000,0,24,0
0.045000,-0.315000,0.005000,0.0000,0,24,0
0.045000,-0.315000,0.015000,0.0417,1,24,0
0.045000,-0.315000,0.025000,0.1250,3,24,0
0.045000,-0.315000,0.035000,0.1667,4,24,0
0.045000,-0.315000,0.045000,0.0417,1,24,0
0.045000,-0.315000,0.055000,0.0417,1,24,0
0.045000,-0.305000,-0.045000,0.0833,2,24,1
0.045000,-0.305000,-0.035000,0.0417,1,24,1
0.045000,-0.305000,-0.025000,0.0000,0,24,0
0.045000,-0.305000,-0.015000,0.0833,2,24,1
0.045000,-0.305000,-0.005000,0.0000,0,24,0
0.045000,-0.305000,0.005000,0.0000,0,24,0
0.045000,-0.305000,0.015000,0.0833,2,24,0
0.045000,-0.305000,0.025000,0.0000,0,24,0
0.045000,-0.305000,0.035000,0.1250,3,24,0
0.045000,-0.305000,0.045000,0.1250,3,24,0
0.045000,-0.305000,0.055000,0.1250,3,24,0
0.045000,-0.295000,-0.045000,0.0417,1,24,1
0.045000,-0.295000,-0.035000,0.0417,1,24,1
0.045000,-0.295000,-0.025000,0.0833,2,24,1
0.045000,-0.295000,-0.015000,0.0417,1,24,1
0.045000,-0.295000,-0.005000,0.1250,3,24,1
0.045000,-0.295000,0.005000,0.0000,0,24,0
0.045000,-0.295000,0.015000,0.0833,2,24,0
0.045000,-0.295000,0.025000,0.0833,2,24,0
0.045000,-0.295000,0.035000,0.1250,3,24,0
0.045000,-0.295000,0.045000,0.0833,2,24,0
0.045000,-0.295000,0.055000,0.0833,2,24,0
0.045000,-0.285000,-0.045000,0.0833,2,24,1
0.045000,-0.285000,-0.035000,0.0417,1,24,1
0.045000,-0.285000,-0.025000,0.0833,2,24,1
0.045000,-0.285000,-0.015000,0.0417,1,24,1
0.045000,-0.285000,-0.005000,0.0833,2,24,1
0.045000,-0.285000,0.005000,0.1250,3,24,1
0.045000,-0.285000,0.015000,0.0000,0,24,0
0.045000,-0.285000,0.025000,0.0417,1,24,0
0.045000,-0.285000,0.035000,0.1667,4,24,0
0.045000,-0.285000,0.045000,0.1250,3,24,0
0.045000,-0.285000,0.055000,0.0833,2,24,0
0.045000,-0.275000,-0.045000,0.0833,2,24,1
0.045000,-0.275000,-0.035000,0.0000,0,24,0
0.045000,-0.275000,-0.025000,0.1250,3,24,1
0.045000,-0.275000,-0.015000,0.0833,2,24,0
0.045000,-0.275000,-0.005000,0.1667,4,24,1
0.045000,-0.275000,0.005000,0.0833,2,24,1
0.045000,-0.275000,0.015000,0.0833,2,24,0
0.045000,-0.275000,0.025000,0.0417,1,24,0
0.045000,-0.275000,0.035000,0.0833,2,24,0
0.045000,-0.275000,0.045000,0.0417,1,24,0
0.045000,-0.275000,0.055000,0.0000,0,24,0
0.045000,-0.265000,-0.045000,0.0417,1,24,1
0.045000,-0.265000,-0.035000,0.0417,1,24,1
0.045000,-0.265000,-0.025000,0.0417,1,24,1
0.045000,-0.265000,-0.015000,0.0833,2,24,1
0.045000,-0.265000,-0.005000,0.1667,4,24,1
0.045000,-0.265000,0.005000,0.1667,4,24,1
0.045000,-0.265000,0.015000,0.2083,5,24,1
0.045000,-0.265000,0.025000,0.0833,2,24,0
0.045000,-0.265000,0.035000,0.0833,2,24,0
0.045000,-0.265000,0.045000,0.0000,0,24,0
0.045000,-0.265000,0.055000,0.0417,1,24,0
0.045000,-0.255000,-0.045000,0.0417,1,24,1
0.045000,-0.255000,-0.035000,0.0417,1,24,1
0.045000,-0.255000,-0.025000,0.0833,2,24,1
0.045000,-0.255000,-0.015000,0.2083,5,24,1
0.045000,-0.255000,-0.005000,0.0417,1,24,0
0.045000,-0.255000,0.005000,0.2083,5,24,1
0.045000,-0.255000,0.015000,0.1250,3,24,1
0.045000,-0.255000,0.025000,0.1250,3,24,1
0.045000,-0.255000,0.035000,0.1250,3,24,0
0.045000,-0.255000,0.045000,0.0417,1,24,0
0.045000,-0.255000,0.055000,0.0417,1,24,0
0.045000,-0.245000,-0.045000,0.0417,1,24,1
0.045000,-0.245000,-0.035000,0.1250,3,24,1
0.045000,-0.245000,-0.025000,0.1250,3,24,1
0.045000,-0.245000,-0.015000,0.1250,3,24,1
